card_name,face_name,scryfall_id,set,collector_number,image_url
Island,,197080a9-ebb5-4a8b-81f8-0368c5bba35a,kld,255,https://cards.scryfall.io/normal/front/1/9/197080a9-ebb5-4a8b-81f8-0368c5bba35a.jpg?1783937139
Slippery Bogle,,19714d6c-2bfa-4ee0-aa2f-5ccc196bc5d8,eve,160,https://cards.scryfall.io/normal/front/1/9/19714d6c-2bfa-4ee0-aa2f-5ccc196bc5d8.jpg?1783942659
Fountain of Youth,,1971549c-2240-451c-97f0-53a178c62d71,bchr,98,https://cards.scryfall.io/normal/front/1/9/1971549c-2240-451c-97f0-53a178c62d71.jpg?1783947392
Coiling Oracle,,19719b9b-a384-4ebe-9a5a-7f51132f3c44,mm3,157,https://cards.scryfall.io/normal/front/1/9/19719b9b-a384-4ebe-9a5a-7f51132f3c44.jpg?1783936621
Fleeting Effigy,,1971fd6c-0a1c-41b2-93a6-886a176fbb73,tdm,108,https://cards.scryfall.io/normal/front/1/9/1971fd6c-0a1c-41b2-93a6-886a176fbb73.jpg?1783907360
Huge Truck,,19720530-eaf8-4252-9ded-a3b7dc6e19e4,unk,RA02b,https://cards.scryfall.io/normal/front/1/9/19720530-eaf8-4252-9ded-a3b7dc6e19e4.jpg?1783916612
Demon's Horn,,19725dbe-1d23-439a-aa94-a8ec5c593a28,ddc,57,https://cards.scryfall.io/normal/front/1/9/19725dbe-1d23-439a-aa94-a8ec5c593a28.jpg?1783942445
Swords to Plowshares,,19733c08-a007-46c8-af85-7c943f289ee8,30a,337,https://cards.scryfall.io/normal/front/1/9/19733c08-a007-46c8-af85-7c943f289ee8.jpg?1783919378
Firemantle Mage,,197411bf-3307-4056-a7d4-31db0d4b8f9a,bfz,145,https://cards.scryfall.io/normal/front/1/9/197411bf-3307-4056-a7d4-31db0d4b8f9a.jpg?1783938195
Verdant Mastery,,197455e5-7929-47b8-ad00-8d3918949eb7,stx,146,https://cards.scryfall.io/normal/front/1/9/197455e5-7929-47b8-ad00-8d3918949eb7.jpg?1783927333
Trophy Mage,,19754fe4-2f61-42a3-afa2-3a6a8257b81b,aer,48,https://cards.scryfall.io/normal/front/1/9/19754fe4-2f61-42a3-afa2-3a6a8257b81b.jpg?1783936768
Zulaport Enforcer,,1975d18a-df3f-4c1f-8fde-d11dabbc4adc,roe,133,https://cards.scryfall.io/normal/front/1/9/1975d18a-df3f-4c1f-8fde-d11dabbc4adc.jpg?1783941979
Sign in Blood,,1975ed97-acb8-4bb6-804a-e5da725d876e,m10,112,https://cards.scryfall.io/normal/front/1/9/1975ed97-acb8-4bb6-804a-e5da725d876e.jpg?1783942379
Hieromancer's Cage,,197743cd-249c-42ba-ac8d-027c088f8418,m19,14,https://cards.scryfall.io/normal/front/1/9/197743cd-249c-42ba-ac8d-027c088f8418.jpg?1783934606
Bringer of the Last Gift,,19775c18-4cc0-49d3-86e4-0841768cbf4d,lci,94,https://cards.scryfall.io/normal/front/1/9/19775c18-4cc0-49d3-86e4-0841768cbf4d.jpg?1783913781
Kill Shot,,1977d0d0-a7cc-48b8-ab61-199de54fb591,cn2,94,https://cards.scryfall.io/normal/front/1/9/1977d0d0-a7cc-48b8-ab61-199de54fb591.jpg?1783937332
"Helmut Zemo, Mastermind",,1977e0ad-8468-42c9-9f40-48a436a8552e,msc,331,https://cards.scryfall.io/normal/front/1/9/1977e0ad-8468-42c9-9f40-48a436a8552e.jpg?1783903170
Avabruck Caretaker // Hollowhenge Huntmaster,Avabruck Caretaker,19781e71-62b4-45ad-bf71-a95ed9230d30,dbl,454,https://cards.scryfall.io/normal/front/1/9/19781e71-62b4-45ad-bf71-a95ed9230d30.jpg?1783924195
Avabruck Caretaker // Hollowhenge Huntmaster,Hollowhenge Huntmaster,19781e71-62b4-45ad-bf71-a95ed9230d30,dbl,454,https://cards.scryfall.io/normal/back/1/9/19781e71-62b4-45ad-bf71-a95ed9230d30.jpg?1783924195
Scarecrone,,1978400d-a8f1-4df7-8caf-b9ca81334bce,eve,172,https://cards.scryfall.io/normal/front/1/9/1978400d-a8f1-4df7-8caf-b9ca81334bce.jpg?1783942656
Prismatic Lens,,19786221-ff63-48be-98cb-82360ca12634,ema,230,https://cards.scryfall.io/normal/front/1/9/19786221-ff63-48be-98cb-82360ca12634.jpg?1783937542
Steadfast Armasaur,,197934d5-726c-4cd3-a934-3d6449a5a56e,xln,39,https://cards.scryfall.io/normal/front/1/9/197934d5-726c-4cd3-a934-3d6449a5a56e.jpg?1783935790
The World Spell,,1979a4a0-5df5-496a-aabb-d4cf35bed965,pdmu,189s,https://cards.scryfall.io/normal/front/1/9/1979a4a0-5df5-496a-aabb-d4cf35bed965.jpg?1783921067
Plains,,197a0b1a-7246-4e42-9103-f77c2229d1c2,c13,338,https://cards.scryfall.io/normal/front/1/9/197a0b1a-7246-4e42-9103-f77c2229d1c2.jpg?1783939618
Galadhrim Brigade,,197a151f-0b01-40e3-9970-cf8dcfdfed54,ltc,546,https://cards.scryfall.io/normal/front/1/9/197a151f-0b01-40e3-9970-cf8dcfdfed54.jpg?1783914174
Homeward Path,,197a4f38-0c19-4ba4-82f5-3d1fd6d054d3,sld,1851,https://cards.scryfall.io/normal/front/1/9/197a4f38-0c19-4ba4-82f5-3d1fd6d054d3.jpg?1783908451
Juggernaut,,197ac76c-34c0-4d3b-868b-aa395edb221e,10e,328,https://cards.scryfall.io/normal/front/1/9/197ac76c-34c0-4d3b-868b-aa395edb221e.jpg?1783942984
"Lavinia, Azorius Renegade",,197bf3f4-c0df-4082-97a1-902ceabbdd3f,rvr,195,https://cards.scryfall.io/normal/front/1/9/197bf3f4-c0df-4082-97a1-902ceabbdd3f.jpg?1783913285
"Samut, Tyrant Smasher",,197c8c75-3b53-49ab-adb5-32937b49e834,war,235★,https://cards.scryfall.io/normal/front/1/9/197c8c75-3b53-49ab-adb5-32937b49e834.jpg?1783933374
Lotus Path Djinn,,197ec248-70d9-47f4-a53b-99b23f021116,frf,39,https://cards.scryfall.io/normal/front/1/9/197ec248-70d9-47f4-a53b-99b23f021116.jpg?1783938707
"Aesi, Tyrant of Gyre Strait",,197f1c07-e570-42f9-9cb1-bf67634d765d,plst,CMR-365,https://cards.scryfall.io/normal/front/1/9/197f1c07-e570-42f9-9cb1-bf67634d765d.jpg?1783909992
Leyline Immersion,,197f5adc-e14b-4c84-896f-ef5f01f7ff57,mat,21,https://cards.scryfall.io/normal/front/1/9/197f5adc-e14b-4c84-896f-ef5f01f7ff57.jpg?1783916521
Island,,197f5bd0-5ab3-4bf4-b20e-1389c0e9527a,rna,261,https://cards.scryfall.io/normal/front/1/9/197f5bd0-5ab3-4bf4-b20e-1389c0e9527a.jpg?1783933611
Island,,19803b7c-9c97-4672-930d-1837647a1bc9,pca,140,https://cards.scryfall.io/normal/front/1/9/19803b7c-9c97-4672-930d-1837647a1bc9.jpg?1783936808
Interceptor Mechan,,198211af-f413-4e9b-9baf-4b4fcb81eadc,eoe,220,https://cards.scryfall.io/normal/front/1/9/198211af-f413-4e9b-9baf-4b4fcb81eadc.jpg?1783905926
Foreboding Ruins,,1982157e-1cb6-4bdc-a954-32c9d1dd5b0d,sir,265,https://cards.scryfall.io/normal/front/1/9/1982157e-1cb6-4bdc-a954-32c9d1dd5b0d.jpg?1783917532
The Soul Stone,,1982f910-a9bd-4e94-a187-84381b22aacc,spm,66,https://cards.scryfall.io/normal/front/1/9/1982f910-a9bd-4e94-a187-84381b22aacc.jpg?1783905342
Mister Negative,,198352f7-dd8d-4dce-b985-3917078bd0f1,om1,158,https://cards.scryfall.io/normal/front/1/9/198352f7-dd8d-4dce-b985-3917078bd0f1.jpg?1783905455
Welkin Guide,,198363f2-1a19-4954-b527-6d10ac277719,ala,30,https://cards.scryfall.io/normal/front/1/9/198363f2-1a19-4954-b527-6d10ac277719.jpg?1783942578
Contagion Clasp,,198486a0-135a-4639-a64f-1de3646251fe,prm,42258,https://cards.scryfall.io/normal/front/1/9/198486a0-135a-4639-a64f-1de3646251fe.jpg?1783940174
Wax // Wane,,19859061-f5ec-4b7f-86a1-196f98648e0a,inv,296,https://cards.scryfall.io/normal/front/1/9/19859061-f5ec-4b7f-86a1-196f98648e0a.jpg?1783945652
Zombie Goliath,,1985e0bd-05b9-4eaf-9333-6262cf677acd,m12,119,https://cards.scryfall.io/normal/front/1/9/1985e0bd-05b9-4eaf-9333-6262cf677acd.jpg?1783941077
Captain Lannery Storm,,19862605-e965-4cdc-afca-678cff198d21,lcc,218,https://cards.scryfall.io/normal/front/1/9/19862605-e965-4cdc-afca-678cff198d21.jpg?1783913866
Heliod's Punishment,,19864464-a338-4a93-b375-41c1f5e5729d,plst,THB-21,https://cards.scryfall.io/normal/front/1/9/19864464-a338-4a93-b375-41c1f5e5729d.jpg?1783910434
Flames of the Firebrand,,19866e42-5248-42c5-a2a1-13fe0d646068,j22,535,https://cards.scryfall.io/normal/front/1/9/19866e42-5248-42c5-a2a1-13fe0d646068.jpg?1783918943
Obelisk of Esper,,19869e75-0925-45dc-b5d9-6968fbfb35b5,ala,213,https://cards.scryfall.io/normal/front/1/9/19869e75-0925-45dc-b5d9-6968fbfb35b5.jpg?1783942535
Opposition Agent,,198722eb-d1f8-4c84-9537-5fcd747ee4b5,prm,86078,https://cards.scryfall.io/normal/front/1/9/198722eb-d1f8-4c84-9537-5fcd747ee4b5.jpg?1783928518
Gruul Turf,,1988bab1-509d-4f6b-95f8-0337cd95de45,pca,119,https://cards.scryfall.io/normal/front/1/9/1988bab1-509d-4f6b-95f8-0337cd95de45.jpg?1783936814
Flycatcher Giraffid,,1988e220-d746-46e4-a534-164203e63c14,iko,153,https://cards.scryfall.io/normal/front/1/9/1988e220-d746-46e4-a534-164203e63c14.jpg?1783931036
Roar of Endless Song,,19890640-9e39-4a6a-8494-3f9449974c70,ptdm,220p,https://cards.scryfall.io/normal/front/1/9/19890640-9e39-4a6a-8494-3f9449974c70.jpg?1783906837
Soul Feast,,1989938d-856a-4750-b33f-852c133ed6c2,s99,90,https://cards.scryfall.io/normal/front/1/9/1989938d-856a-4750-b33f-852c133ed6c2.jpg?1783946031
Saruman's Trickery,,1989b9b6-b482-4a86-b7d4-ef1926ecbe13,ltr,519,https://cards.scryfall.io/normal/front/1/9/1989b9b6-b482-4a86-b7d4-ef1926ecbe13.jpg?1783914135
Font of Fertility,,198b8eb7-2e68-49a7-8023-76bdfb788d18,cp1,3,https://cards.scryfall.io/normal/front/1/9/198b8eb7-2e68-49a7-8023-76bdfb788d18.jpg?1783939206
Fanning the Flames,,198b8ff9-f49a-45e2-bd33-c8b805f7ac42,tpr,130,https://cards.scryfall.io/normal/front/1/9/198b8ff9-f49a-45e2-bd33-c8b805f7ac42.jpg?1783938473
Selesnya Guildmage,,198ba150-f3fb-48a7-8c3d-bcb6b263b0a2,psal,B51,https://cards.scryfall.io/normal/front/1/9/198ba150-f3fb-48a7-8c3d-bcb6b263b0a2.jpg?1783943733
Trail of Crumbs,,198be33b-d6d1-4c96-bdfa-4b4098079042,j25,732,https://cards.scryfall.io/normal/front/1/9/198be33b-d6d1-4c96-bdfa-4b4098079042.jpg?1783908613
"The Master, Multiplied",,198c8bec-d484-42cb-8950-221138e17960,who,1136,https://cards.scryfall.io/normal/front/1/9/198c8bec-d484-42cb-8950-221138e17960.jpg?1783914257
Forsaken Wastes,,198cc126-f697-4aca-a6c9-4ae2ce1ee36f,wc97,js125sb,https://cards.scryfall.io/normal/front/1/9/198cc126-f697-4aca-a6c9-4ae2ce1ee36f.jpg?1783946690
"Takenuma, Abandoned Mire",,198cc211-ca8e-4bb3-b825-4aab5a4ed10a,pneo,278s,https://cards.scryfall.io/normal/front/1/9/198cc211-ca8e-4bb3-b825-4aab5a4ed10a.jpg?1783923625
Incriminate,,198ec497-4e95-4386-9ca4-35d2d3f59733,snc,84,https://cards.scryfall.io/normal/front/1/9/198ec497-4e95-4386-9ca4-35d2d3f59733.jpg?1783923130
Rakdos Carnarium,,19906ffa-c43e-4c11-b9c0-4a8b77d6691a,dmc,226,https://cards.scryfall.io/normal/front/1/9/19906ffa-c43e-4c11-b9c0-4a8b77d6691a.jpg?1783921379
Unbound Flourishing,,19907ce2-345d-44a9-a8f5-5c74efc86915,plst,MH1-189,https://cards.scryfall.io/normal/front/1/9/19907ce2-345d-44a9-a8f5-5c74efc86915.jpg?1783927087
Phantom Carriage,,1990ed41-3739-40f6-8797-359f88af05f9,mid,70,https://cards.scryfall.io/normal/front/1/9/1990ed41-3739-40f6-8797-359f88af05f9.jpg?1783925633
Sol Ring,,19911e6e-7c35-4281-b31c-266382f052cc,m3c,305,https://cards.scryfall.io/normal/front/1/9/19911e6e-7c35-4281-b31c-266382f052cc.jpg?1783911346
Forest // Forest,Forest,199204f4-a365-42f9-a6fd-fd5ee9722b26,aznr,21,https://cards.scryfall.io/normal/front/1/9/199204f4-a365-42f9-a6fd-fd5ee9722b26.jpg?1783929575
Forest // Forest,Forest,199204f4-a365-42f9-a6fd-fd5ee9722b26,aznr,21,https://cards.scryfall.io/normal/back/1/9/199204f4-a365-42f9-a6fd-fd5ee9722b26.jpg?1783929575
The Knight of Land Drops,,199260f8-b73c-4ef8-acfb-ffe16879f32d,unk,RR08b,https://cards.scryfall.io/normal/front/1/9/199260f8-b73c-4ef8-acfb-ffe16879f32d.jpg?1783912458
"Teneb, the Harvester",,1994667d-19b7-493b-9961-d823d0c92b86,2x2,543,https://cards.scryfall.io/normal/front/1/9/1994667d-19b7-493b-9961-d823d0c92b86.jpg?1783921696
Twiddle,,1994e753-799c-42c0-b331-39a78cfb8ee9,ced,86,https://cards.scryfall.io/normal/front/1/9/1994e753-799c-42c0-b331-39a78cfb8ee9.jpg?1783948504
Pariah,,1995fed6-992f-4333-afa6-63d61cfdfa00,otp,5,https://cards.scryfall.io/normal/front/1/9/1995fed6-992f-4333-afa6-63d61cfdfa00.jpg?1783911728
Drunau Corpse Trawler,,1997e6a0-9e66-486d-921d-d64137c3221d,soi,57,https://cards.scryfall.io/normal/front/1/9/1997e6a0-9e66-486d-921d-d64137c3221d.jpg?1783937799
Terrus Wurm,,1998135c-7b7f-402b-a8a5-4f4af131b1bc,rtr,80,https://cards.scryfall.io/normal/front/1/9/1998135c-7b7f-402b-a8a5-4f4af131b1bc.jpg?1783940359
"Renata, Called to the Hunt",,1998356b-4eb3-43a7-8534-10eb212c7f2a,mul,28,https://cards.scryfall.io/normal/front/1/9/1998356b-4eb3-43a7-8534-10eb212c7f2a.jpg?1783916868
Eidolon of Blossoms,,1998e362-f800-4b9c-9756-2a2821955425,plst,JOU-122,https://cards.scryfall.io/normal/front/1/9/1998e362-f800-4b9c-9756-2a2821955425.jpg?1783924036
Commander's Plate,,19992dbd-7a6a-43d3-b1db-01716b2eed27,cmr,305,https://cards.scryfall.io/normal/front/1/9/19992dbd-7a6a-43d3-b1db-01716b2eed27.jpg?1783928762
Zombie Giant,,1999ff2f-5797-496e-9917-ad19507ecec9,tzen,7,https://cards.scryfall.io/normal/front/1/9/1999ff2f-5797-496e-9917-ad19507ecec9.jpg?1783942177
Inspiring Call,,199a94a3-41a5-4e4d-ad46-13eccca42a82,sld,2313,https://cards.scryfall.io/normal/front/1/9/199a94a3-41a5-4e4d-ad46-13eccca42a82.jpg?1783905159
Case of the Uneaten Feast,,199b1671-b001-4cbe-9811-8b116e36132f,pmkm,10s,https://cards.scryfall.io/normal/front/1/9/199b1671-b001-4cbe-9811-8b116e36132f.jpg?1783912719
"Kasmina, Enigmatic Mentor",,199b36b4-13fd-4233-98cb-f8d148e7fd2b,pwar,56s,https://cards.scryfall.io/normal/front/1/9/199b36b4-13fd-4233-98cb-f8d148e7fd2b.jpg?1783933332
Quest for the Gravelord,,199ba9c0-b3f7-448e-9a77-b3ff6a1206a6,plst,BBD-156,https://cards.scryfall.io/normal/front/1/9/199ba9c0-b3f7-448e-9a77-b3ff6a1206a6.jpg?1783932039
Sol Ring,,199cde21-5bc3-49cd-acd4-bae3af6e5881,clb,871,https://cards.scryfall.io/normal/front/1/9/199cde21-5bc3-49cd-acd4-bae3af6e5881.jpg?1783922385
Hapatra's Mark,,199d6a8d-008d-4495-9cbc-b8d680fab13c,akh,169,https://cards.scryfall.io/normal/front/1/9/199d6a8d-008d-4495-9cbc-b8d680fab13c.jpg?1783936475
Thraximundar,,199d862e-d043-47f1-b097-76877b260608,c13,221,https://cards.scryfall.io/normal/front/1/9/199d862e-d043-47f1-b097-76877b260608.jpg?1783939644
Llanowar Elves,,199e047c-823b-4d18-a5e9-6de3e6989858,m10,189,https://cards.scryfall.io/normal/front/1/9/199e047c-823b-4d18-a5e9-6de3e6989858.jpg?1783942361
"Liliana, Dreadhorde General",,199e3667-33be-415f-8f10-1c42a78d7637,war,97★,https://cards.scryfall.io/normal/front/1/9/199e3667-33be-415f-8f10-1c42a78d7637.jpg?1783933441
Hurkyl's Prodigy,,199e7789-1e6d-46ed-af8b-11b4bd29ed52,ybro,4,https://cards.scryfall.io/normal/front/1/9/199e7789-1e6d-46ed-af8b-11b4bd29ed52.jpg?1783918550
Azorius Arrester,,199f7563-563e-483c-8317-5380a83db955,rtr,5,https://cards.scryfall.io/normal/front/1/9/199f7563-563e-483c-8317-5380a83db955.jpg?1783940377
Creeping Mold,,19a053c7-650b-4b4a-b54d-082a194e3cc2,8ed,240,https://cards.scryfall.io/normal/front/1/9/19a053c7-650b-4b4a-b54d-082a194e3cc2.jpg?1783944685
Duelist's Heritage,,19a11a3f-ca98-4e82-897f-9ee0bbbef6fe,cm2,26,https://cards.scryfall.io/normal/front/1/9/19a11a3f-ca98-4e82-897f-9ee0bbbef6fe.jpg?1783934772
Verdant Rejuvenation,,19a398cc-da71-4977-811d-399ee490658f,hbg,69,https://cards.scryfall.io/normal/front/1/9/19a398cc-da71-4977-811d-399ee490658f.jpg?1783922096
Baleful Ammit,,19a3b84b-1da5-4047-8b12-75fbec065b70,akr,92,https://cards.scryfall.io/normal/front/1/9/19a3b84b-1da5-4047-8b12-75fbec065b70.jpg?1783930006
Foreboding Ruins,,19a3f9b0-9f83-45b7-9697-3fe19f31a79e,who,496,https://cards.scryfall.io/normal/front/1/9/19a3f9b0-9f83-45b7-9697-3fe19f31a79e.jpg?1783914511
Reality Scramble,,19a40023-f7ac-4db7-9cc1-c8b113d5c5b8,plst,C18-25,https://cards.scryfall.io/normal/front/1/9/19a40023-f7ac-4db7-9cc1-c8b113d5c5b8.jpg?1783931867
Favored Hoplite,,19a43ca9-50ce-41b7-b8ef-8a5810edf254,j25,196,https://cards.scryfall.io/normal/front/1/9/19a43ca9-50ce-41b7-b8ef-8a5810edf254.jpg?1783908808
Traumatize,,19a6e8cc-3989-40c4-a49c-cd30ccaba0d5,9ed,109,https://cards.scryfall.io/normal/front/1/9/19a6e8cc-3989-40c4-a49c-cd30ccaba0d5.jpg?1783944020
Ancient Gold Dragon // Ancient Gold Dragon,Ancient Gold Dragon,19a8135f-3d01-451b-8413-29c04f26aee9,aclb,44,https://cards.scryfall.io/normal/front/1/9/19a8135f-3d01-451b-8413-29c04f26aee9.jpg?1783922861
Ancient Gold Dragon // Ancient Gold Dragon,Ancient Gold Dragon,19a8135f-3d01-451b-8413-29c04f26aee9,aclb,44,https://cards.scryfall.io/normal/back/1/9/19a8135f-3d01-451b-8413-29c04f26aee9.jpg?1783922861
Banner of Kinship,,19a9b8b0-c1ba-48c3-8f90-6af6948274ee,fdn,352,https://cards.scryfall.io/normal/front/1/9/19a9b8b0-c1ba-48c3-8f90-6af6948274ee.jpg?1783909015
Octopus,,19ac0a35-fae7-49f9-ae96-4406df992dc9,tbfz,7,https://cards.scryfall.io/normal/front/1/9/19ac0a35-fae7-49f9-ae96-4406df992dc9.jpg?1783938120
Cruel Edict,,19ac44d0-f648-4a84-ac70-f840fe3cf82c,ddc,48,https://cards.scryfall.io/normal/front/1/9/19ac44d0-f648-4a84-ac70-f840fe3cf82c.jpg?1783942447
Ride the Shoopuf,,19ad36d6-8bf4-490c-9980-b98a470af892,fin,197,https://cards.scryfall.io/normal/front/1/9/19ad36d6-8bf4-490c-9980-b98a470af892.jpg?1783906584
Lotus Cobra,,19adde22-e5eb-4815-beb6-c520b3274cc9,zen,168,https://cards.scryfall.io/normal/front/1/9/19adde22-e5eb-4815-beb6-c520b3274cc9.jpg?1783942134
Forest,,19aee1cd-4314-44f4-8357-fc300a6fc046,parl,5,https://cards.scryfall.io/normal/front/1/9/19aee1cd-4314-44f4-8357-fc300a6fc046.jpg?1783947128
Riverglide Pathway // Lavaglide Pathway,Riverglide Pathway,19b09eb3-4ffc-47b8-aa37-7f760f86e11c,pznr,264s,https://cards.scryfall.io/normal/front/1/9/19b09eb3-4ffc-47b8-aa37-7f760f86e11c.jpg?1783929174
Riverglide Pathway // Lavaglide Pathway,Lavaglide Pathway,19b09eb3-4ffc-47b8-aa37-7f760f86e11c,pznr,264s,https://cards.scryfall.io/normal/back/1/9/19b09eb3-4ffc-47b8-aa37-7f760f86e11c.jpg?1783929174
Defense of the Heart,,19b0c008-e0d9-43b3-9781-d4abbb410413,sld,1039,https://cards.scryfall.io/normal/front/1/9/19b0c008-e0d9-43b3-9781-d4abbb410413.jpg?1783919216
Dawnhart Rejuvenator,,19b0e267-c361-4224-9b7a-2a3d1c5ac8b4,mid,301,https://cards.scryfall.io/normal/front/1/9/19b0e267-c361-4224-9b7a-2a3d1c5ac8b4.jpg?1783925521
Power Sink,,19b1035f-c922-41e0-b4ab-f8af8bab861d,30a,369,https://cards.scryfall.io/normal/front/1/9/19b1035f-c922-41e0-b4ab-f8af8bab861d.jpg?1783919358
Gold,,19b15a8a-58bd-4b7e-9b7f-e143c90f35d7,tclb,48,https://cards.scryfall.io/normal/front/1/9/19b15a8a-58bd-4b7e-9b7f-e143c90f35d7.jpg?1783922304
Geistblast,,19b1dfd9-b717-4c23-b8e5-a6ec835b278a,soi,160,https://cards.scryfall.io/normal/front/1/9/19b1dfd9-b717-4c23-b8e5-a6ec835b278a.jpg?1783937752
Rebuild // Rebuild,Rebuild,19b29a8b-c5c0-4a89-9e77-0fc0c5ccf54e,amh1,50,https://cards.scryfall.io/normal/front/1/9/19b29a8b-c5c0-4a89-9e77-0fc0c5ccf54e.jpg?1783933178
Rebuild // Rebuild,Rebuild,19b29a8b-c5c0-4a89-9e77-0fc0c5ccf54e,amh1,50,https://cards.scryfall.io/normal/back/1/9/19b29a8b-c5c0-4a89-9e77-0fc0c5ccf54e.jpg?1783933178
Infest,,19b424bd-3243-41a5-ac30-2246458e7d20,prm,43568,https://cards.scryfall.io/normal/front/1/9/19b424bd-3243-41a5-ac30-2246458e7d20.jpg?1783938920
"Melek, Izzet Paragon",,19b4dc6c-940e-478c-b87f-b3939a30efbd,pdgm,84,https://cards.scryfall.io/normal/front/1/9/19b4dc6c-940e-478c-b87f-b3939a30efbd.jpg?1783940047
Sunweb,,19b55e90-021e-48be-8abd-177e39200d15,6ed,46,https://cards.scryfall.io/normal/front/1/9/19b55e90-021e-48be-8abd-177e39200d15.jpg?1783946205
Street Savvy,,19b5b4fc-e1de-4520-9524-f9c4aa89b252,dis,97,https://cards.scryfall.io/normal/front/1/9/19b5b4fc-e1de-4520-9524-f9c4aa89b252.jpg?1783943407
Mountain,,19b5fff1-7a60-4e50-893a-8177cd62bf82,mmq,343,https://cards.scryfall.io/normal/front/1/9/19b5fff1-7a60-4e50-893a-8177cd62bf82.jpg?1783945902
Tegan Jovanka,,19b6f28a-bca5-4f5c-8102-085316088a11,who,348,https://cards.scryfall.io/normal/front/1/9/19b6f28a-bca5-4f5c-8102-085316088a11.jpg?1783914558
Avatar Destiny,,19b71bf7-d354-4729-a160-b85402c084f3,tla,333,https://cards.scryfall.io/normal/front/1/9/19b71bf7-d354-4729-a160-b85402c084f3.jpg?1783904887
Terramorphic Expanse,,19b72af8-9bb9-4542-9115-09c27ad6e7ad,lcc,360,https://cards.scryfall.io/normal/front/1/9/19b72af8-9bb9-4542-9115-09c27ad6e7ad.jpg?1783913821
Traverse the Ulvenwald,,19b788c4-3964-48c1-bf29-54058c9212ba,inr,422,https://cards.scryfall.io/normal/front/1/9/19b788c4-3964-48c1-bf29-54058c9212ba.jpg?1783908002
Ongoing Investigation,,19b8f962-8d4e-4dd8-a157-c0a55f9e152a,soi,77,https://cards.scryfall.io/normal/front/1/9/19b8f962-8d4e-4dd8-a157-c0a55f9e152a.jpg?1783937791
Vraska the Unseen,,19b9432d-9ae5-4821-b6c4-2e90240d8623,ddm,42,https://cards.scryfall.io/normal/front/1/9/19b9432d-9ae5-4821-b6c4-2e90240d8623.jpg?1783939487
Monastery Loremaster,,19b9d8de-5746-4af0-9353-a19fa977df41,dtk,63,https://cards.scryfall.io/normal/front/1/9/19b9d8de-5746-4af0-9353-a19fa977df41.jpg?1783938606
Plains,,19ba7ff5-7f2a-4268-9bdd-96061ce5e86a,shm,285,https://cards.scryfall.io/normal/front/1/9/19ba7ff5-7f2a-4268-9bdd-96061ce5e86a.jpg?1783942704
Daredevil Dragster,,19bbbc98-0806-4226-8fd1-16b812334cee,aer,149,https://cards.scryfall.io/normal/front/1/9/19bbbc98-0806-4226-8fd1-16b812334cee.jpg?1783936730
Mask of Griselbrand,,19bbdbd6-0d4e-4657-946d-6bfb0c9fc70a,pmid,111p,https://cards.scryfall.io/normal/front/1/9/19bbdbd6-0d4e-4657-946d-6bfb0c9fc70a.jpg?1783925282
Rustic Clachan,,19bc170c-4a84-4c07-b481-b50b82f62f44,mor,150,https://cards.scryfall.io/normal/front/1/9/19bc170c-4a84-4c07-b481-b50b82f62f44.jpg?1783942773
Scroll Thief,,19bc4f11-98d3-4f71-a50f-24eddd551147,plst,DDT-17,https://cards.scryfall.io/normal/front/1/9/19bc4f11-98d3-4f71-a50f-24eddd551147.jpg?1783932399
Phantasmagorian,,19bcd780-70a6-4c25-8611-8b750a50aa3d,plc,77,https://cards.scryfall.io/normal/front/1/9/19bcd780-70a6-4c25-8611-8b750a50aa3d.jpg?1783943153
The Wind Crystal,,19bd0885-baaa-40f2-9c59-b1ea53807540,fin,43,https://cards.scryfall.io/normal/front/1/9/19bd0885-baaa-40f2-9c59-b1ea53807540.jpg?1783906641
Barbed Sliver,,19bddea7-daa7-4bdb-9b91-f7fcbc0d7a57,tmp,163,https://cards.scryfall.io/normal/front/1/9/19bddea7-daa7-4bdb-9b91-f7fcbc0d7a57.jpg?1783946633
Kindred Discovery,,19bdedb2-768b-4adf-8193-917a10c8f729,msc,150,https://cards.scryfall.io/normal/front/1/9/19bdedb2-768b-4adf-8193-917a10c8f729.jpg?1783903239
Island,,19be2858-b22d-4bab-a3af-532e952c88de,rqs,55,https://cards.scryfall.io/normal/front/1/9/19be2858-b22d-4bab-a3af-532e952c88de.jpg?1783947133
Swamp,,19bef0f3-68a0-47ed-adcd-2adadc3ebe23,ana,5a,https://cards.scryfall.io/normal/front/1/9/19bef0f3-68a0-47ed-adcd-2adadc3ebe23.jpg?1783934398
Cyberdrive Awakener,,19bf6b74-b236-42eb-8c88-d715cece6357,eoc,69,https://cards.scryfall.io/normal/front/1/9/19bf6b74-b236-42eb-8c88-d715cece6357.jpg?1783906045
Evolution Charm,,19c01269-faf0-4c29-bdc4-17f0ba3ee7c8,c20,171,https://cards.scryfall.io/normal/front/1/9/19c01269-faf0-4c29-bdc4-17f0ba3ee7c8.jpg?1783931165
Swamp,,19c03592-debd-4b4f-a5ea-a31ce63f5d23,clb,462,https://cards.scryfall.io/normal/front/1/9/19c03592-debd-4b4f-a5ea-a31ce63f5d23.jpg?1783922611
"Nissa, Steward of Elements",,19c062b4-86c9-481a-850d-87b99286bf8b,ps17,204,https://cards.scryfall.io/normal/front/1/9/19c062b4-86c9-481a-850d-87b99286bf8b.jpg?1783935951
